"7/28/18 06:00","1"
"7/28/18 06:15","1"
"7/28/18 06:30","1"
"7/28/18 06:45","1"
"7/28/18 07:00","3"
"7/28/18 07:16","2"
"7/28/18 07:30","1"
"7/28/18 07:45","2"
"7/28/18 08:00","5"
"7/28/18 08:15","7"
"7/28/18 08:30","9"
"7/28/18 08:45","11"
"7/28/18 09:00","14"
"7/28/18 09:16","13"
"7/28/18 09:30","17"
"7/28/18 09:45","18"
"7/28/18 10:00","17"
"7/28/18 10:15","21"
"7/28/18 10:30","24"
"7/28/18 10:45","23"
"7/28/18 11:00","22"
"7/28/18 11:16","24"
"7/28/18 11:30","21"
"7/28/18 11:45","20"
"7/28/18 12:00","25"
"7/28/18 12:15","26"
"7/28/18 12:30","26"
"7/28/18 12:45","18"
"7/28/18 13:00","29"
"7/28/18 13:16","21"
"7/28/18 13:30","21"
"7/28/18 13:45","23"
"7/28/18 14:00","21"
"7/28/18 14:15","16"
"7/28/18 14:30","20"
"7/28/18 14:45","24"
"7/28/18 15:00","21"
"7/28/18 15:15","17"
"7/28/18 15:30","19"
"7/28/18 15:45","15"
"7/28/18 16:00","20"
"7/28/18 16:15","16"
"7/28/18 16:30","18"
"7/28/18 16:45","21"
"7/28/18 17:00","19"
"7/28/18 17:15","21"
"7/28/18 17:30","18"
"7/28/18 17:45","22"
"7/28/18 18:00","25"
"7/28/18 18:15","24"
"7/28/18 18:30","22"
"7/28/18 18:45","20"
"7/28/18 19:00","17"
"7/28/18 19:15","20"
"7/28/18 19:30","24"
"7/28/18 19:45","23"
"7/29/18 06:00","2"
"7/29/18 06:15","2"
"7/29/18 06:30","3"
"7/29/18 06:45","4"
"7/29/18 07:00","6"
"7/29/18 07:15","4"
"7/29/18 07:30","5"
"7/29/18 07:45","8"
"7/29/18 08:00","4"
"7/29/18 08:15","4"
"7/29/18 08:30","5"
"7/29/18 08:46","7"
"7/29/18 09:00","8"
"7/29/18 09:15","8"
"7/29/18 09:30","20"
"7/29/18 09:45","25"
"7/29/18 10:00","30"
"7/29/18 10:15","26"
"7/29/18 10:30","28"
"7/29/18 10:46","28"
"7/29/18 11:00","20"
"7/29/18 11:15","20"
"7/29/18 11:30","21"
"7/29/18 11:45","21"
"7/29/18 12:00","22"
"7/29/18 12:15","25"
"7/29/18 12:30","22"
"7/29/18 12:46","22"
"7/29/18 13:00","19"
"7/29/18 13:15","16"
"7/29/18 13:30","17"
"7/29/18 13:45","20"
"7/29/18 14:00","20"
"7/29/18 14:15","18"
"7/29/18 14:30","14"
"7/29/18 14:46","16"
"7/29/18 15:00","11"
"7/29/18 15:15","12"
"7/29/18 15:30","17"
"7/29/18 15:45","16"
"7/29/18 16:00","13"
"7/29/18 16:15","18"
"7/29/18 16:30","13"
"7/29/18 16:46","14"
"7/29/18 17:00","15"
"7/29/18 17:15","16"
"7/29/18 17:30","24"
"7/29/18 17:45","16"
"7/29/18 18:00","12"
"7/29/18 18:15","17"
"7/29/18 18:30","14"
"7/29/18 18:45","12"
"7/29/18 19:00","10"
"7/29/18 19:15","6"
"7/29/18 19:30","9"
"7/29/18 19:45","20"
"7/30/18 06:00","2"
"7/30/18 06:15","2"
"7/30/18 06:30","0"
"7/30/18 06:45","1"
"7/30/18 07:00","3"
"7/30/18 07:15","2"
"7/30/18 07:30","3"
"7/30/18 07:45","3"
"7/30/18 08:00","3"
"7/30/18 08:16","7"
"7/30/18 08:30","3"
"7/30/18 08:45","8"
"7/30/18 09:00","8"
"7/30/18 09:15","8"
"7/30/18 09:30","7"
"7/30/18 09:45","9"
"7/30/18 10:00","10"
"7/30/18 10:16","8"
"7/30/18 10:30","14"
"7/30/18 10:45","10"
"7/30/18 11:00","8"
"7/30/18 11:15","12"
"7/30/18 11:30","10"
"7/30/18 11:45","11"
"7/30/18 12:00","17"
"7/30/18 12:16","21"
"7/30/18 12:30","17"
"7/30/18 12:45","20"
"7/30/18 13:00","19"
"7/30/18 13:15","23"
"7/30/18 13:30","25"
"7/30/18 13:45","17"
"7/30/18 14:00","16"
"7/30/18 14:16","11"
"7/30/18 14:30","15"
"7/30/18 14:45","14"
"7/30/18 15:00","22"
"7/30/18 15:15","17"
"7/30/18 15:30","15"
"7/30/18 15:45","15"
"7/30/18 16:00","19"
"7/30/18 16:15","18"
"7/30/18 16:30","17"
"7/30/18 16:45","13"
"7/30/18 17:00","14"
"7/30/18 17:15","13"
"7/30/18 17:30","13"
"7/30/18 17:45","14"
"7/30/18 18:00","16"
"7/30/18 18:15","20"
"7/30/18 18:30","15"
"7/30/18 18:45","18"
"7/30/18 19:01","20"
"7/30/18 19:15","20"
"7/30/18 19:30","21"
"7/30/18 19:45","21"
"7/31/18 06:00","1"
"7/31/18 06:15","1"
"7/31/18 06:30","0"
"7/31/18 06:45","1"
"7/31/18 07:00","1"
"7/31/18 07:15","2"
"7/31/18 07:30","1"
"7/31/18 07:46","4"
"7/31/18 08:00","4"
"7/31/18 08:15","1"
"7/31/18 08:30","3"
"7/31/18 08:45","4"
"7/31/18 09:00","7"
"7/31/18 09:15","6"
"7/31/18 09:30","6"
"7/31/18 09:46","6"
"7/31/18 10:00","9"
"7/31/18 10:15","15"
"7/31/18 10:30","13"
"7/31/18 10:45","16"
"7/31/18 11:00","14"
"7/31/18 11:15","17"
"7/31/18 11:30","19"
"7/31/18 11:46","17"
"7/31/18 12:00","15"
"7/31/18 12:15","19"
"7/31/18 12:30","21"
"7/31/18 12:45","17"
"7/31/18 13:00","1"
"7/31/18 13:15","19"
"7/31/18 13:30","20"
"7/31/18 13:46","16"
"7/31/18 14:00","23"
"7/31/18 14:15","18"
"7/31/18 14:30","23"
"7/31/18 14:45","23"
"7/31/18 15:00","22"
"7/31/18 15:15","24"
"7/31/18 15:30","19"
"7/31/18 15:46","19"
"7/31/18 16:00","18"
"7/31/18 16:15","16"
"7/31/18 16:30","16"
"7/31/18 16:45","11"
"7/31/18 17:00","9"
"7/31/18 17:15","14"
"7/31/18 17:30","6"
"7/31/18 17:46","7"
"7/31/18 18:00","6"
"7/31/18 18:15","12"
"7/31/18 18:30","9"
"7/31/18 18:45","12"
"7/31/18 19:00","9"
"7/31/18 19:15","15"
"7/31/18 19:30","13"
"7/31/18 19:45","15"
"8/01/18 06:00","1"
"8/01/18 06:15","1"
"8/01/18 06:30","2"
"8/01/18 06:45","1"
"8/01/18 07:00","1"
"8/01/18 07:16","1"
"8/01/18 07:30","1"
"8/01/18 07:45","3"
"8/01/18 08:00","5"
"8/01/18 08:15","3"
"8/01/18 08:30","4"
"8/01/18 08:45","7"
"8/01/18 09:00","9"
"8/01/18 09:16","9"
"8/01/18 09:30","8"
"8/01/18 09:45","10"
"8/01/18 10:00","14"
"8/01/18 10:15","18"
"8/01/18 10:30","11"
"8/01/18 10:45","8"
"8/01/18 11:00","12"
"8/01/18 11:16","12"
"8/01/18 11:30","18"
"8/01/18 11:45","18"
"8/01/18 12:00","12"
"8/01/18 12:15","17"
"8/01/18 12:30","22"
"8/01/18 12:45","18"
"8/01/18 13:00","20"
"8/01/18 13:16","26"
"8/01/18 13:30","23"
"8/01/18 13:45","24"
"8/01/18 14:00","23"
"8/01/18 14:15","18"
"8/01/18 14:30","13"
"8/01/18 14:45","16"
"8/01/18 15:00","9"
"8/01/18 15:16","12"
"8/01/18 15:30","9"
"8/01/18 15:45","10"
"8/01/18 16:00","15"
"8/01/18 16:15","17"
"8/01/18 16:30","17"
"8/01/18 16:45","20"
"8/01/18 17:00","17"
"8/01/18 17:15","17"
"8/01/18 17:30","19"
"8/01/18 17:45","17"
"8/01/18 18:00","23"
"8/01/18 18:15","21"
"8/01/18 18:30","17"
"8/01/18 18:45","20"
"8/01/18 19:00","14"
"8/01/18 19:15","11"
"8/01/18 19:30","13"
"8/01/18 19:45","23"
"8/02/18 06:00","1"
"8/02/18 06:15","0"
"8/02/18 06:30","0"
"8/02/18 06:46","1"
"8/02/18 07:00","0"
"8/02/18 07:15","2"
"8/02/18 07:30","1"
"8/02/18 07:45","2"
"8/02/18 08:00","4"
"8/02/18 08:15","4"
"8/02/18 08:30","4"
"8/02/18 08:46","4"
"8/02/18 09:00","3"
"8/02/18 09:15","2"
"8/02/18 09:30","4"
"8/02/18 09:45","7"
"8/02/18 10:00","5"
"8/02/18 10:15","9"
"8/02/18 10:30","5"
"8/02/18 10:46","8"
"8/02/18 11:00","7"
"8/02/18 11:15","9"
"8/02/18 11:30","11"
"8/02/18 11:45","14"
"8/02/18 12:00","17"
"8/02/18 12:15","21"
"8/02/18 12:30","16"
"8/02/18 12:46","16"
"8/02/18 13:00","14"
"8/02/18 13:15","19"
"8/02/18 13:30","15"
"8/02/18 13:45","17"
"8/02/18 14:00","14"
"8/02/18 14:15","17"
"8/02/18 14:30","18"
"8/02/18 14:45","21"
"8/02/18 15:00","14"
"8/02/18 15:15","12"
"8/02/18 15:30","18"
"8/02/18 15:45","15"
"8/02/18 16:00","19"
"8/02/18 16:15","20"
"8/02/18 16:30","21"
"8/02/18 16:45","22"
"8/02/18 17:00","18"
"8/02/18 17:15","23"
"8/02/18 17:30","27"
"8/02/18 17:45","26"
"8/02/18 18:00","29"
"8/02/18 18:15","22"
"8/02/18 18:30","21"
"8/02/18 18:45","22"
"8/02/18 19:00","17"
"8/02/18 19:15","26"
"8/02/18 19:31","26"
"8/02/18 19:45","24"
"8/03/18 06:00","1"
"8/03/18 06:16","1"
"8/03/18 06:30","1"
"8/03/18 06:45","1"
"8/03/18 07:00","1"
"8/03/18 07:15","0"
"8/03/18 07:30","0"
"8/03/18 07:45","2"
"8/03/18 08:00","3"
"8/03/18 08:16","7"
"8/03/18 08:30","4"
"8/03/18 08:45","5"
"8/03/18 09:00","6"
"8/03/18 09:15","10"
"8/03/18 09:30","13"
"8/03/18 09:45","7"
"8/03/18 10:00","16"
"8/03/18 10:16","16"
"8/03/18 10:30","9"
"8/03/18 10:45","9"
"8/03/18 11:00","8"
"8/03/18 11:15","17"
"8/03/18 11:30","16"
"8/03/18 11:45","21"
"8/03/18 12:00","15"
"8/03/18 12:16","17"
"8/03/18 12:30","21"
"8/03/18 12:45","26"
"8/03/18 13:00","22"
"8/03/18 13:15","21"
"8/03/18 13:30","18"
"8/03/18 13:45","18"
"8/03/18 14:00","16"
"8/03/18 14:16","20"
"8/03/18 14:30","25"
"8/03/18 14:45","25"
"8/03/18 15:00","25"
"8/03/18 15:15","26"
"8/03/18 15:30","21"
"8/03/18 15:45","24"
"8/03/18 16:00","17"
"8/03/18 16:16","13"
"8/03/18 16:30","14"
"8/03/18 16:45","16"
"8/03/18 17:00","17"
"8/03/18 17:15","14"
"8/03/18 17:30","17"
"8/03/18 17:45","16"
"8/03/18 18:00","17"
"8/03/18 18:16","18"
"8/03/18 18:30","21"
"8/03/18 18:45","21"
"8/03/18 19:00","19"
"8/03/18 19:15","20"
"8/03/18 19:30","21"
"8/03/18 19:45","22"
"8/04/18 06:00","0"
"8/04/18 06:15","0"
"8/04/18 06:30","0"
"8/04/18 06:45","1"
"8/04/18 07:00","1"
"8/04/18 07:15","0"
"8/04/18 07:30","0"
"8/04/18 07:46","3"
"8/04/18 08:00","3"
"8/04/18 08:15","0"
"8/04/18 08:30","4"
"8/04/18 08:45","3"
"8/04/18 09:00","6"
"8/04/18 09:15","5"
"8/04/18 09:30","8"
"8/04/18 09:46","9"
"8/04/18 10:00","11"
"8/04/18 10:15","15"
"8/04/18 10:30","16"
"8/04/18 10:45","24"
"8/04/18 11:00","23"
"8/04/18 11:15","25"
"8/04/18 11:30","27"
"8/04/18 11:46","20"
"8/04/18 12:00","24"
"8/04/18 12:15","26"
"8/04/18 12:30","25"
"8/04/18 12:45","25"
"8/04/18 13:00","24"
"8/04/18 13:15","25"
"8/04/18 13:30","24"
"8/04/18 13:46","23"
"8/04/18 14:00","24"
"8/04/18 14:15","22"
"8/04/18 14:30","18"
"8/04/18 14:45","17"
"8/04/18 15:00","12"
"8/04/18 15:15","14"
"8/04/18 15:30","18"
"8/04/18 15:45","11"
"8/04/18 16:00","12"
"8/04/18 16:15","14"
"8/04/18 16:30","17"
"8/04/18 16:45","21"
"8/04/18 17:00","14"
"8/04/18 17:15","16"
"8/04/18 17:30","18"
"8/04/18 17:45","18"
"8/04/18 18:00","21"
"8/04/18 18:15","20"
"8/04/18 18:31","19"
"8/04/18 18:45","13"
"8/04/18 19:00","8"
"8/04/18 19:15","20"
"8/04/18 19:30","19"
"8/04/18 19:45","19"
"8/05/18 06:00","1"
"8/05/18 06:15","2"
"8/05/18 06:30","2"
"8/05/18 06:45","2"
"8/05/18 07:00","2"
"8/05/18 07:16","3"
"8/05/18 07:30","2"
"8/05/18 07:45","4"
"8/05/18 08:00","4"
"8/05/18 08:15","4"
"8/05/18 08:30","4"
"8/05/18 08:45","11"
"8/05/18 09:00","6"
"8/05/18 09:16","8"
"8/05/18 09:30","10"
"8/05/18 09:45","17"
"8/05/18 10:00","17"
"8/05/18 10:15","25"
"8/05/18 10:30","26"
"8/05/18 10:45","26"
"8/05/18 11:00","21"
"8/05/18 11:16","19"
"8/05/18 11:30","23"
"8/05/18 11:45","25"
"8/05/18 12:00","25"
"8/05/18 12:15","22"
"8/05/18 12:30","21"
"8/05/18 12:45","23"
"8/05/18 13:00","21"
"8/05/18 13:16","25"
"8/05/18 13:30","26"
"8/05/18 13:45","30"
"8/05/18 14:00","20"
"8/05/18 14:15","22"
"8/05/18 14:30","18"
"8/05/18 14:45","17"
"8/05/18 15:00","20"
"8/05/18 15:16","12"
"8/05/18 15:30","15"
"8/05/18 15:45","11"
"8/05/18 16:00","16"
"8/05/18 16:15","12"
"8/05/18 16:30","16"
"8/05/18 16:45","17"
"8/05/18 17:00","22"
"8/05/18 17:16","19"
"8/05/18 17:30","23"
"8/05/18 17:45","16"
"8/05/18 18:00","13"
"8/05/18 18:15","15"
"8/05/18 18:30","18"
"8/05/18 18:45","10"
"8/05/18 19:00","14"
"8/05/18 19:15","10"
"8/05/18 19:30","15"
